local_name_unique,record_id,local_name,municipality,region,macro_area,restaurant_type,source_url,source_year,entity_source_status,observed_fields,legacy_rating_unverified,legacy_num_reviews_unverified,legacy_price_range_unverified,legacy_cuisine_unverified,macro_area_tourist_presences_2024_m_istat,avg_spend_eur_synth,seats_synth,employees_synth,revenue_eur_synth,profit_eur_synth,total_assets_eur_synth,equity_eur_synth,digital_presence_score_synth,restaurants_1km_synth,revenue_per_employee_derived_synth,profit_margin_derived_synth,capacity_per_employee_derived_synth,reputation_score_synth,manager_propensity_score_synth,pay_propensity_score_synth,giftcard_propensity_score_synth,pro_propensity_score_synth,p_manager_synth,p_pay_synth,p_giftcard_synth,p_pro_synth,y_manager,y_pay,y_giftcard,y_pro,generation_seed;;;
Acanto - Milan,REST_00040,Acanto,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.1,1419.0,€€€€,Modern Cuisine,260.5,58.69545718958066,61,5,1332462.231365645,142437.0481553677,1556454.752309441,426376.9359555143,0.6337685395194461,15,266492.4462731291,0.1068976251652427,12.2,0.5854277659471955,-0.1850621491530567,0.4576568041095203,0.03142585813983662,0.3589718456949009,0.441503562881899,0.6124581579554693,0.4828631793759537,0.5887915241291118,1,0,1,1,20260812
Winter Garden Florence - Florence,REST_00041,Winter Garden Florence,Florence,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,2077.0,€€€€,Mediterranean,115.2,57.00155396892984,55,6,1202814.52864382,25590.93412959469,960876.2081427522,404362.6222335942,0.5670309743800424,18,200469.0881073033,0.02127587713664268,9.166666666666666,0.5248937436320454,-0.2325157408259559,-0.1651185832965809,-0.2996357095258417,0.2472507033214068,0.4298371168968282,0.4588138870342131,0.4013998677342793,0.561499690000785,0,1,0,1,20260812
Maxi - Vico Equense,REST_00042,Maxi,Vico Equense,Campania,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,905.0,€€€€,Creative,90.6,59.61556211412626,78,6,2085157.742918354,180632.3668968823,2271197.713104148,795852.515554228,0.7602584206230636,12,347526.2904863924,0.08662767481757618,13.0,0.7317600377480777,0.6714499252533961,0.6999530693891132,0.3177605224229706,0.8847457308994952,0.6505482395696665,0.6681773669654529,0.554226018222286,0.707804686976756,0,0,1,1,20260812
Al Palazzo - Positano,REST_00043,Al Palazzo,Positano,Campania,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.2,124.0,€€€,Mediterranean,90.6,44.99336360452319,47,4,680266.5139807549,43210.51262075036,693350.6971027487,142116.5535407521,0.6317005610065288,10,170066.6284951887,0.06351997596926079,11.75,0.6016540322953979,-0.7023624389210849,-0.4470542974586184,-0.9065883140013702,-0.4281197662915895,0.3203067552564331,0.3900613610477329,0.2676480537716878,0.3945754032795222,1,1,0,1,20260812
Morelli - Milan,REST_00044,Morelli,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,919.0,€€€€,Creative,260.5,65.43428960253439,107,11,2839762.184512472,198601.9351616767,2843547.757171886,1205198.346003619,0.6736329535539438,14,258160.1985920429,0.06993611515950673,9.727272727272727,0.6299890336123964,1.511119326451171,1.108750702268274,1.61623993425857,1.651000575356523,0.8117038131533145,0.7518961303700451,0.8199841243194469,0.8390262351898903,1,1,1,0,20260812
Armani/Ristorante - Milan,REST_00045,Armani/Ristorante,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,681.0,€€€€,Italian Contemporary,260.5,63.76658207545834,57,6,1292856.183655735,61023.09450062303,1509085.430770596,451198.3520185288,0.5046981818431904,20,215476.0306092892,0.04720021861060487,9.5,0.4247911493755737,-0.3630408193724705,0.05542534744053931,-0.01336487546831944,0.4236829551760233,0.3981832143299144,0.5138527907628799,0.4716890946646596,0.6043642119392116,1,1,0,0,20260812
Osteria del Guà - Bagnolo,REST_00046,Osteria del Guà,Bagnolo,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),3.9,371.0,€€€,Modern Cuisine,260.5,31.93997590433841,63,5,622654.5811649881,69116.44180254605,371820.4320946395,140613.1542288056,0.4985266928891454,10,124530.9162329976,0.1110028640168824,12.6,0.827316639913923,-0.516219149418365,-0.08077687434814501,0.01703713248529481,-0.5103888259702635,0.3621096932958331,0.4798167546969003,0.4792711711874907,0.3751023800716695,0,0,1,0,20260812
VeRo - Venetian Roots - Venice,REST_00047,VeRo - Venetian Roots,Venice,Veneto,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,1910.0,€€€,Modern Cuisine,260.5,48.36728111332312,57,6,872250.7713716028,44066.8125431099,1227740.535364192,335977.0407508406,0.6120078740958645,15,145375.1285619338,0.05052080661827954,9.5,0.6492946567094291,-0.1872992092056108,0.181069369803157,0.0841411757855274,-0.03273768436271162,0.4409520251192857,0.5451440682390035,0.4960353770386848,0.4918163098061734,1,1,0,1,20260812
Tosca - Casole d'Elsa,REST_00048,Tosca,Casole d'Elsa,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.9,184.0,€€€€,Modern Cuisine,115.2,62.02072135781554,77,6,1503198.082964611,41494.77028437726,1955227.891595705,793864.7934674371,0.9310209311424567,14,250533.0138274352,0.02760432623925462,12.83333333333333,0.6763232736216122,0.7094788138329139,0.7718222827900636,0.03798806233088975,0.8675508188012403,0.6591433014924227,0.6839149582032595,0.4845019817082613,0.7042358189069328,0,1,0,1,20260812
Osteria Francescana - Modena,REST_00049,Osteria Francescana,Modena,Emilia-Romagna,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,88.0,€€€€,Italian Contemporary,260.5,52.63829962586455,57,6,877353.1392291203,87061.19925243259,946369.2712582086,227616.8313008243,0.7551505866377239,10,146225.5232048534,0.09923164956009418,9.5,0.5268169848621266,-0.01766280449746287,0.3129577629824258,-0.0734779500637566,-0.02009239934632337,0.4830907496219302,0.5776070528573347,0.4567389517639572,0.4949770691439362,1,1,0,1,20260812
Piazza Duomo - Alba,REST_00050,Piazza Duomo,Alba,Piemonte,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,478.0,€€€€,Creative,260.5,59.23864779254117,77,6,1851047.680834147,191053.6855394744,2037725.097841874,613506.4084703517,0.4287417292774249,9,308507.9468056912,0.1032138110312636,12.83333333333333,0.3545913248267236,-0.2404225752561927,0.1105752650364937,0.1547353867439059,0.458552562694703,0.4279004167981414,0.5276156841654627,0.5136804313514962,0.6126707476591712,0,1,0,1,20260812
Reale - Castel di Sangro,REST_00051,Reale,Castel di Sangro,Abruzzo,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,245.0,€€€€,Creative,90.6,56.45465369927717,101,9,1845759.557594287,68149.46372707035,3081400.483573586,1498790.45017838,0.4198538233839137,8,205084.3952882542,0.03692217843146076,11.22222222222222,0.7578517168066501,0.540666316561202,0.04960699621649244,0.6649680196565848,0.7114088282016425,0.6202633869304187,0.5123992064385985,0.6376012630878531,0.6707123845753957,1,0,1,1,20260812
Atelier Moessmer Norbert Niederkofler - Brunico,REST_00052,Atelier Moessmer Norbert Niederkofler,Brunico,Trentino-Alto Adige,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,3022.0,€€€€,Modern Cuisine,260.5,44.34920537427986,51,5,950826.0049299712,92453.02645856152,1007560.648311251,502332.209750463,0.4554894670898423,8,190165.2009859942,0.09723443193517907,10.2,0.2135988021496729,-0.9246111785726565,-0.455302626917721,-0.6319261834398702,-0.4636273317946465,0.2739623512380202,0.3881007611602885,0.3247721821249591,0.3861256734867825,0,1,0,0,20260812
Uliassi - Senigallia,REST_00053,Uliassi,Senigallia,Marche,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,98.0,€€€€,Seafood,115.2,64.26085409750502,92,9,2319254.530509599,202621.9512698175,2075271.923273711,774797.0397555563,0.6746060011818159,4,257694.9478343999,0.08736512038861742,10.22222222222222,0.7109559327208399,1.085797633698596,0.6705575377663523,0.8876005744899816,0.9328451570645235,0.7380383431713431,0.6616279899926933,0.6873158953451579,0.7176521495115586,1,1,1,1,20260812
Casa Perbellini 12 Apostoli - Verona,REST_00054,Casa Perbellini 12 Apostoli,Verona,Veneto,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,2439.0,€€€€,Italian Contemporary,260.5,48.78863787952142,54,5,939775.9977875433,37027.49937613172,655852.393407484,229076.924991074,0.4519607142059445,9,187955.1995575087,0.03940034589445067,10.8,0.9072843278055447,-0.4679357072720844,0.2098991543190254,0.2690999213891033,-0.3341778313132636,0.373335060924248,0.5522829739481895,0.5421745305791995,0.4172244410254733,0,0,0,1,20260812
4 Archi - Milo,REST_00055,4 Archi,Milo,Sicilia,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.9,135.0,€€€,Sicilian,90.6,52.72109247322867,44,5,804110.8334762591,87422.28273040385,1029125.522527905,239261.1367153024,0.6256972407086339,10,160822.1666952518,0.1087191952786754,8.8,0.8457139871017958,-0.3040257052405444,-0.0993177336804798,-0.3131118354376073,-0.3153401969186575,0.4124065396534335,0.475190956287247,0.3981661966359347,0.4218117954380857,1,0,0,1,20260812
Abbamele Osteria - Mamoiada,REST_00056,Abbamele Osteria,Mamoiada,Sardegna,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,214.0,€€€,Sardinian,90.6,57.49322147180274,56,5,967128.6924139541,21812.37884751892,1084208.2386762,374252.7634100917,0.6579888299851924,6,193425.7384827908,0.02255375010442013,11.2,0.98,-0.0444802612313201,0.219485836472259,-0.06181793544452163,-0.1175263706652862,0.4763974894370386,0.5546522335347287,0.4596335608048127,0.4706521799957186,1,0,0,0,20260812
Agra Mater - Colmurano,REST_00057,Agra Mater,Colmurano,Marche,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,1646.0,€€€,Regional Cuisine,115.2,53.21903183671351,76,6,1342264.19991851,159529.4103622809,1296434.681026239,369638.6882429637,0.7901790827406365,5,223710.6999864184,0.1188509761133211,12.66666666666667,0.7003180332784366,0.4168718083250208,0.4710026082847014,-0.005571927823497302,0.2977470083262289,0.5907028813351543,0.6156210328568164,0.4736315041856419,0.5738916621153937,0,1,0,1,20260812
Ai Due Platani - Parma,REST_00058,Ai Due Platani,Parma,Emilia-Romagna,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.2,258.0,€€€,Emilian,260.5,45.85089272599952,81,6,1230798.85536131,94463.77437382066,1231292.205832963,507912.3337352346,0.6085288791678255,11,205133.1425602183,0.07674996930842136,13.5,0.5611797826496107,-0.006867904421714782,0.3337443435742282,0.1359173387972442,0.2729893567701616,0.4857868540818659,0.5826701534275635,0.5089783695040216,0.5678266399866594,0,0,0,1,20260812
Al Convento - Casa Torrente - Cetara,REST_00059,Al Convento - Casa Torrente,Cetara,Campania,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,108.0,€€€,Campanian,90.6,65.7165182106092,110,10,2309977.646463835,177551.1815519454,2199521.587725725,1027071.755435313,0.6743903939064924,13,230997.7646463835,0.07686272714532309,11.0,0.4713659086925665,1.121802731601375,0.3690871940253532,0.6202400011563285,1.469718604829376,0.744939594335954,0.5912383939280625,0.6272038848977468,0.8130146115845983,1,1,1,1,20260812
All' Osteria Bottega - Bologna,REST_00060,All' Osteria Bottega,Bologna,Emilia-Romagna,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,638.0,€€€,Emilian,260.5,47.52297394992251,70,5,1186831.616862984,51158.11565757408,1039789.737930853,486870.6287482745,0.6880411617666574,17,237366.3233725968,0.04310477992892915,14.0,0.3309885218746434,-0.2701104144864259,0.2199437975399827,-0.3687328863443329,0.3644859148607374,0.4206488392305078,0.5547653530998277,0.3849161962317905,0.590125912158166,1,1,0,1,20260812
Antica Bottega del Vino - Verona,REST_00061,Antica Bottega del Vino,Verona,Veneto,Nord,wine_bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.9,196.0,€€€,Italian,260.5,30.0040585061304,61,8,843593.8970911091,57644.82636483172,1063002.864174224,239754.8476455664,0.4352279153872943,9,105449.2371363886,0.06833243645266203,7.625,0.6568823081598578,-0.1814073576594574,-0.1412161153634293,0.37985338465994,-0.557768154039356,0.4424049463740699,0.4647545237824759,0.5695102788688448,0.3640640229088608,1,1,1,1,20260812
CIZ - Cantina e Cucina - Milan,REST_00062,CIZ - Cantina e Cucina,Milan,Lombardia,Nord,wine_bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.1,387.0,€€€,Italian,260.5,22.85560443475057,76,9,961129.2350191514,25475.25331114358,669907.4536291917,137729.1878884058,0.5160582414420253,24,106792.1372243502,0.026505544086,8.444444444444445,0.54044061719335,0.1206658349380109,-0.02259070170962145,0.4078597265404722,0.09647227096479283,0.5176591107128047,0.4943525647464684,0.5763627588773533,0.5240993797652067,0,1,0,1,20260812
Da Nando - Mortegliano,REST_00063,Da Nando,Mortegliano,Friuli-Venezia Giulia,Nord,wine_bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,1018.0,€€€,Friulian,260.5,31.02012093965885,53,8,820163.5760122024,84259.41904670538,565055.2613122273,149708.8191374799,0.8109061076476791,7,102520.4470015253,0.1027348952222328,6.625,0.5740864039223124,0.369133374898889,0.4077996082518593,0.2607908227678535,-0.4623182118196695,0.5791130344638312,0.6005601490132957,0.5401113240993,0.3864360238688054,1,0,0,0,20260812
Del Gatto - Anzio,REST_00064,Del Gatto,Anzio,Lazio,Centro,wine_bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.8,1305.0,€€€,Italian,115.2,25.98207913954359,57,8,546025.8274389906,20757.39753284832,353720.6689793797,108479.4856862737,0.5142653338173668,9,68253.22842987382,0.03801541335545637,7.125,0.5463745698981979,-0.246014042201712,-0.7973619873050202,-0.2781306019103754,-0.7275288474827958,0.4265321716258692,0.3105900979816694,0.4065778521592817,0.325737238900723,0,1,0,0,20260812
Enoteca della Valpolicella - Fumane,REST_00065,Enoteca della Valpolicella,Fumane,Veneto,Nord,wine_bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,204.0,€€€,Venetian,260.5,26.22952966455217,56,8,693089.0954793233,21275.37347693158,990006.5491861418,481096.5467135057,0.4678349573941801,18,86636.13693491541,0.03069644814166072,7.0,0.6632742438948673,-0.1998614420690751,-0.2183550277684002,0.3181527103576879,-0.444423713680094,0.4378576032371902,0.445627108300353,0.5543229099308006,0.39068739311934,0,0,1,1,20260812
Enoteca Quattro Ruote - Montalto di Castro,REST_00066,Enoteca Quattro Ruote,Montalto di Castro,Lazio,Centro,wine_bar,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,706.0,€€,Italian,115.2,33.14130509881821,50,9,632289.5424616649,61511.64058818684,360525.6732956921,148955.857591421,0.6390892873298104,8,70254.39360685165,0.09728397586445332,5.555555555555555,0.5754516876128317,0.1143088316555428,-0.4484698640125514,-0.07458638298014225,-0.6317615141149348,0.5160716694280262,0.3897246311205188,0.4564639312032777,0.3471112271928029,0,0,0,0,20260812
Ba Restaurant - Milan,REST_00067,Ba Restaurant,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.6,2426.0,€€€,Chinese,260.5,57.41155107339799,63,5,1587626.798348243,188267.6689229606,1827544.607005153,740242.5839306294,0.4505219741631032,15,317525.3596696487,0.1185843355118678,12.6,0.6238844435707332,-0.3728654336850548,0.3028702514564056,0.2004253264518706,0.3361000433824192,0.395831280748959,0.575144023265214,0.5250852525768295,0.5832428668940322,1,0,0,1,20260812
Gong Oriental Attitude - Milan,REST_00068,Gong Oriental Attitude,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,3829.0,€€€€,Asian,260.5,52.94323459674412,48,5,867522.5029947149,72136.99860767805,623245.1253682012,242997.5450943239,0.8205282770603337,13,173504.500598943,0.08315288463257019,9.6,0.5175365209101751,-0.1391595056404466,0.4089947994645196,-0.2736614773161109,-0.008140857785034178,0.4528506287098794,0.6008468261428362,0.4076565767278441,0.4979647967937434,1,1,1,1,20260812
Il Gusto di Xinge - Florence,REST_00069,Il Gusto di Xinge,Florence,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.1,5617.0,€€€,Chinese,115.2,54.75604435532605,83,9,1926573.389328251,183581.4284746999,1115483.665107284,541113.8963719261,0.5107760763194884,22,214063.7099253612,0.09528909175824872,9.222222222222221,0.7419935687979067,0.6348815490089613,0.2854304954572721,0.7453769806133459,0.9522414333150396,0.6421898755056018,0.570877076355401,0.6559679209350449,0.7215657248825448,1,0,1,1,20260812
Il Vizio all'Hotel Quattrotorri - Perugia,REST_00070,Il Vizio all'Hotel Quattrotorri,Perugia,Umbria,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,132.0,€€€,Japanese,115.2,53.88529227050461,14,2,314689.4533498363,6448.248232328222,295703.9002938359,138482.007844066,0.6071033092620878,9,157344.7266749181,0.02049083044788217,7.0,0.5403883086065409,-1.681041293851804,-1.034688870478546,-1.701295972354939,-0.9379885401622183,0.1504544353044598,0.262176079181908,0.1416933802522665,0.2813068271024925,0,0,0,0,20260812
IYO Restaurant - Milan,REST_00071,IYO Restaurant,Milan,Lombardia,Nord,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,4693.0,€€€€,Japanese,260.5,51.09812106380702,85,6,1343888.221168953,43720.80660133271,1363116.807840801,272903.2105855726,0.6320032152902464,15,223981.3701948255,0.03253306778989631,14.16666666666667,0.930904556266142,0.3357717760142108,0.7991525718810792,0.6715289573546874,0.5831381792242764,0.5709606800281992,0.6897931788589203,0.6391158991754545,0.6417891812147831,1,1,1,0,20260812
Kohaku - Rome,REST_00072,Kohaku,Rome,Lazio,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,1121.0,€€€,Japanese,115.2,58.37964422847904,85,8,1606453.818786875,171790.7448904689,937090.0243900818,297446.2165926156,0.5858119974880514,20,200806.7273483593,0.1069378670469332,10.625,0.6033544580477717,0.4387931881584069,0.1501608051103626,0.2898654884129121,0.9050975487304919,0.5959921501893014,0.5374698210937577,0.5473242917091277,0.7119959229475571,0,0,1,1,20260812
Moi Omakase - Prato,REST_00073,Moi Omakase,Prato,Toscana,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,405.0,€€€,Japanese,115.2,40.54314593532991,69,6,1101897.282864857,36464.7797951511,829083.3924028681,356742.0704190469,0.5629572388990475,12,183649.5471441429,0.03309272140171285,11.5,0.5478220116686882,-0.1977086503638025,-0.2120611884629137,-0.3166548947477632,-0.01933093253112216,0.4383875584688153,0.447182488087513,0.3973174808782485,0.4951674173549003,0,1,0,1,20260812
Nomisan - Rome,REST_00074,Nomisan,Rome,Lazio,Centro,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.5,1643.0,€€€,Japanese,115.2,77.42994529470892,78,5,2005044.226972145,70654.96795768755,3136122.186331559,1454573.346891206,0.6375363194598985,14,401008.8453944291,0.03523860820984729,15.6,0.588849897772417,0.1524002322678384,0.3831796422391945,-0.02618634150915121,1.088902332467619,0.5255777117250585,0.594639764498247,0.4684952077477528,0.7481749673046691,0,0,0,1,20260812
Vero - Omakase Rooftop - Nola,REST_00075,Vero - Omakase Rooftop,Nola,Campania,Sud_Isole,restaurant,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,386.0,€€€,Japanese,90.6,50.43520941892076,71,6,1223364.895630128,139790.9195149752,1035361.569110275,484770.9317295243,0.6733132784808009,8,203894.149271688,0.1142675582847847,11.83333333333333,0.5844146991122322,0.07161925854830822,0.0256800834400846,-0.2758287872903925,0.1533051379930898,0.5054046041328357,0.5064196680674635,0.4071333354782257,0.5382513969830688,0,1,0,1,20260812
Ahimè - Bologna,REST_00076,Ahimè,Bologna,Emilia-Romagna,Nord,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,620.0,€€,Contemporary,260.5,26.48557547552503,50,8,715396.5421273763,71342.10972770472,411626.8897681751,133935.8958744456,0.9549865483699946,16,89424.56776592204,0.0997238671514326,6.25,0.5661521980763178,0.5604850770585534,0.5521339341198764,0.2016638069163943,-0.2381893377443486,0.6249201809684521,0.6346305381769782,0.5253940837203707,0.4407326081102516,1,1,1,1,20260812
Al Callianino - Montecchia di Crosara,REST_00077,Al Callianino,Montecchia di Crosara,Veneto,Nord,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.2,521.0,€€,Italian,260.5,27.59797190086483,53,6,858964.3707259726,55710.02253953301,889304.2716937287,211442.706416244,0.6536811149664631,13,143160.7284543288,0.06485719831714144,8.833333333333334,0.2761186682086385,-0.3822821761444467,-0.1233431173309097,-0.4095267920161207,-0.4259550337998838,0.3935815008575543,0.4692032546911081,0.3753044630793635,0.3950926446582167,0,1,1,0,20260812
Baccano - Rome,REST_00078,Baccano,Rome,Lazio,Centro,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.4,4289.0,€€€,Italian,115.2,35.93040581358467,53,7,1220720.714317614,70591.01928712268,741699.655611697,282191.445241595,0.9055094883454835,21,174388.6734739449,0.05782732975624421,7.571428571428571,0.4762296887038686,0.4778961930978898,0.3835150067452365,-0.1959301346357541,0.2447498628773564,0.6053711870331431,0.5947205993041498,0.4265526957509507,0.5608838442015085,1,1,0,1,20260812
Caffè dell'Oro - Florence,REST_00079,Caffè dell'Oro,Florence,Toscana,Centro,bistrot,https://guide.michelin.com/it/it/selection/italy/ristoranti,2026,LEGACY_IMPORTED_NOT_INDIVIDUALLY_REVERIFIED,local_name;municipality;restaurant_type (legacy import; not individually reverified),4.7,1345.0,€€€,Italian,115.2,31.11282371028814,22,4,327608.7248216271,14298.96658050605,478479.3794013126,170408.5505086514,0.9044224007723178,15,81902.18120540677,0.04364647671789389,5.5,0.3821272066041589,-0.6201706848487956,-0.6465505939301859,-1.293987845456715,-0.7671943780060848,0.338458622657538,0.3437672735463183,0.1987718831131678,0.3170863308979734,1,0,1,1,20260812
